Epoch 1/400, Train Loss: 0.01346492863066184, Val Loss: 0.01119968470496436, L2 Loss: 0.04604610785268446, LInf Loss: 3.005187332232793
Epoch 183/400, Train Loss: 0.00035670398148189027, Val Loss: 0.0015876728884177283, L2 Loss: 0.015662930598075452, LInf Loss: 0.3113490435729424
Epoch 184/400, Train Loss: 0.00036911253338985263, Val Loss: 0.0012497818391905941, L2 Loss: 0.01198484550950112, LInf Loss: 0.26528901264071464
Epoch 185/400, Train Loss: 0.0002887064923318879, Val Loss: 0.0012227117567090318, L2 Loss: 0.012446650656235422, LInf Loss: 0.28437464823325476
Epoch 186/400, Train Loss: 0.00029007079941341846, Val Loss: 0.0012762531744374428, L2 Loss: 0.012906304366901199, LInf Loss: 0.17497057346006234
Epoch 187/400, Train Loss: 0.0002584911196633281, Val Loss: 0.0011515118498694695, L2 Loss: 0.011577964536675584, LInf Loss: 0.33809100774427253
Epoch 188/400, Train Loss: 0.00030384019062694277, Val Loss: 0.0010636777548643295, L2 Loss: 0.011482913738283085, LInf Loss: 0.38145619129141173
Epoch 189/400, Train Loss: 0.0002797073501703077, Val Loss: 0.0012289132360213746, L2 Loss: 0.011642200764844565, LInf Loss: 0.2255703735848268
Epoch 190/400, Train Loss: 0.0003532736448687501, Val Loss: 0.0016319338577644278, L2 Loss: 0.015884865181009046, LInf Loss: 0.4343890639146169
Epoch 191/400, Train Loss: 0.00037447308812867656, Val Loss: 0.0012053692394692916, L2 Loss: 0.012095623736434408, LInf Loss: 0.2303070036570231
Epoch 192/400, Train Loss: 0.00030195136152542544, Val Loss: 0.001047744746222937, L2 Loss: 0.011505803425795724, LInf Loss: 0.15920177961389223
Epoch 193/400, Train Loss: 0.000299298415981563, Val Loss: 0.0011294053318852094, L2 Loss: 0.011318526675478741, LInf Loss: 0.18644420109689236
Epoch 194/400, Train Loss: 0.00030486948654167163, Val Loss: 0.0014196709893197596, L2 Loss: 0.014555218435935699, LInf Loss: 0.29705416013797126
Epoch 195/400, Train Loss: 0.0002723440697748932, Val Loss: 0.0010647028616949683, L2 Loss: 0.011204541048347288, LInf Loss: 0.2974660694971681
Epoch 196/400, Train Loss: 0.00025178960283786484, Val Loss: 0.0009878455098563184, L2 Loss: 0.010473496938793781, LInf Loss: 0.1517810195684433
Epoch 197/400, Train Loss: 0.00032826846497603884, Val Loss: 0.001413506073198126, L2 Loss: 0.013423244416597072, LInf Loss: 0.3491862237205108
Epoch 198/400, Train Loss: 0.0003991491478821748, Val Loss: 0.0018953532636320838, L2 Loss: 0.014391019812457634, LInf Loss: 0.2911283920208613
Epoch 199/400, Train Loss: 0.0002618667110618844, Val Loss: 0.0010395853577938397, L2 Loss: 0.010680580358449257, LInf Loss: 0.25196168045202894
Epoch 200/400, Train Loss: 0.00030313124147748264, Val Loss: 0.001282067123587088, L2 Loss: 0.013657337616101169, LInf Loss: 0.42350614378849666
Epoch 201/400, Train Loss: 0.000253616940996532, Val Loss: 0.0012266312068944293, L2 Loss: 0.012404653054005321, LInf Loss: 0.36678965331365665
Epoch 202/400, Train Loss: 0.00027065072619734563, Val Loss: 0.001314255748075084, L2 Loss: 0.01342690472811247, LInf Loss: 0.3071615144610405
Epoch 203/400, Train Loss: 0.0002922680208151481, Val Loss: 0.0012537235244720554, L2 Loss: 0.012380904218222069, LInf Loss: 0.24733655219276746
Epoch 204/400, Train Loss: 0.0003154856174417849, Val Loss: 0.0013079857277140641, L2 Loss: 0.013242957064783503, LInf Loss: 0.4320269336799781
Epoch 205/400, Train Loss: 0.00029153370665881086, Val Loss: 0.00154326787077783, L2 Loss: 0.01504514446308313, LInf Loss: 0.35415485213200254
Epoch 206/400, Train Loss: 0.00022567723275036163, Val Loss: 0.0012371439823376325, L2 Loss: 0.011626851812189727, LInf Loss: 0.35590509630739686
Epoch 207/400, Train Loss: 0.0002556905883890674, Val Loss: 0.0009380688361852662, L2 Loss: 0.010426887786240653, LInf Loss: 0.18805980881055195
Epoch 208/400, Train Loss: 0.0002191060051579067, Val Loss: 0.0011924264779372606, L2 Loss: 0.012060576598782674, LInf Loss: 0.2985192249715328
Epoch 209/400, Train Loss: 0.00032377729742923594, Val Loss: 0.001191470955479114, L2 Loss: 0.012936030112289562, LInf Loss: 0.1751001001894474
Epoch 210/400, Train Loss: 0.00036893597186159844, Val Loss: 0.0012455941484707485, L2 Loss: 0.012175700429678733, LInf Loss: 0.2624963926523924
Epoch 211/400, Train Loss: 0.00022507801595565978, Val Loss: 0.0008920843925200946, L2 Loss: 0.010646149783996065, LInf Loss: 0.3013022305071354
Epoch 212/400, Train Loss: 0.0002919869968536659, Val Loss: 0.0013978331215912477, L2 Loss: 0.01417285481855438, LInf Loss: 0.5262832903861999
Epoch 213/400, Train Loss: 0.0003062342912623232, Val Loss: 0.0020929797454543103, L2 Loss: 0.018253536432767656, LInf Loss: 0.41254041691621146
Epoch 214/400, Train Loss: 0.0003102902254067885, Val Loss: 0.0010863706149151161, L2 Loss: 0.011131398024624343, LInf Loss: 0.2282183593014876
Epoch 215/400, Train Loss: 0.00020202335906409038, Val Loss: 0.0009284969439128568, L2 Loss: 0.009942406013909309, LInf Loss: 0.1527065900961558
Epoch 216/400, Train Loss: 0.00027642291442437754, Val Loss: 0.00089842515248165, L2 Loss: 0.010063173831558967, LInf Loss: 0.2481814238925775
Epoch 217/400, Train Loss: 0.00020843049208148538, Val Loss: 0.001565726051776437, L2 Loss: 0.015102360884659605, LInf Loss: 0.4216943204899629
Epoch 218/400, Train Loss: 0.0002519819799817924, Val Loss: 0.001026530692082209, L2 Loss: 0.011645048512249154, LInf Loss: 0.19553359573086102
Epoch 219/400, Train Loss: 0.00029626922567937676, Val Loss: 0.001013023200406072, L2 Loss: 0.010773423288821861, LInf Loss: 0.15340780161321163
Epoch 220/400, Train Loss: 0.00025287686000713926, Val Loss: 0.0014488140815228688, L2 Loss: 0.013851765522518268, LInf Loss: 0.34216245432694753
Epoch 221/400, Train Loss: 0.00023148357597165158, Val Loss: 0.0009860854646103689, L2 Loss: 0.010773745749561282, LInf Loss: 0.20613302720089755
Epoch 222/400, Train Loss: 0.000220660375944135, Val Loss: 0.0009507404503043896, L2 Loss: 0.010920666553425157, LInf Loss: 0.17795589471856754
Epoch 223/400, Train Loss: 0.0003348586306492507, Val Loss: 0.0010955688872248477, L2 Loss: 0.011414032249923477, LInf Loss: 0.35826692116757236
Epoch 224/400, Train Loss: 0.0002259446281095734, Val Loss: 0.001243554851753288, L2 Loss: 0.012275621177165704, LInf Loss: 0.38246087019642194
Epoch 225/400, Train Loss: 0.000251526899316256, Val Loss: 0.001124743022325371, L2 Loss: 0.012226970598577906, LInf Loss: 0.2883621156215668
Epoch 226/400, Train Loss: 0.00022249076722194634, Val Loss: 0.0012649705458170502, L2 Loss: 0.012098878569954447, LInf Loss: 0.36500770546495914
Epoch 227/400, Train Loss: 0.00022892862555333218, Val Loss: 0.0010214725970824172, L2 Loss: 0.011121175228499617, LInf Loss: 0.2828605749706427
Epoch 228/400, Train Loss: 0.0002547928841522662, Val Loss: 0.0010639597918149471, L2 Loss: 0.01069841059997668, LInf Loss: 0.29067272511621317
Epoch 229/400, Train Loss: 0.00018062172895345915, Val Loss: 0.0008948447907338656, L2 Loss: 0.009930948551698049, LInf Loss: 0.1825729722281297
Epoch 230/400, Train Loss: 0.0002672070012401188, Val Loss: 0.0012546000744138534, L2 Loss: 0.013596906276287323, LInf Loss: 0.39278102000554405
Epoch 231/400, Train Loss: 0.0003885397163321613, Val Loss: 0.0009182850598881487, L2 Loss: 0.01047741562730723, LInf Loss: 0.2844396942853928
Epoch 232/400, Train Loss: 0.00019529696646107672, Val Loss: 0.0009137965072780692, L2 Loss: 0.010224922117032962, LInf Loss: 0.24667676781614623
Epoch 233/400, Train Loss: 0.00019343647437684315, Val Loss: 0.0011055941634306994, L2 Loss: 0.01162870379110138, LInf Loss: 0.26570626311004164
Epoch 234/400, Train Loss: 0.00025330879207710193, Val Loss: 0.001039892486539126, L2 Loss: 0.011228872148024826, LInf Loss: 0.14061951953917742
Epoch 235/400, Train Loss: 0.0002698760351540841, Val Loss: 0.0010832317373084758, L2 Loss: 0.010602766839181068, LInf Loss: 0.18254440829157828
Epoch 236/400, Train Loss: 0.0003047910097514735, Val Loss: 0.0011093841848196463, L2 Loss: 0.010989508050295239, LInf Loss: 0.21440423756837845
Epoch 237/400, Train Loss: 0.00019429426837329325, Val Loss: 0.0009640075068697722, L2 Loss: 0.011072186086198045, LInf Loss: 0.3669693022966385
Epoch 238/400, Train Loss: 0.0003185245376334933, Val Loss: 0.0013290882175594257, L2 Loss: 0.013271409287922377, LInf Loss: 0.2041038217395544
Epoch 239/400, Train Loss: 0.00028039009269681023, Val Loss: 0.0010400068749974404, L2 Loss: 0.01068700670185077, LInf Loss: 0.2137838946779569
Epoch 240/400, Train Loss: 0.00019851255151782728, Val Loss: 0.001220659834095083, L2 Loss: 0.011719009145287538, LInf Loss: 0.2242766280223926
Epoch 241/400, Train Loss: 0.00017457137590099592, Val Loss: 0.001057325638345598, L2 Loss: 0.010941847740865106, LInf Loss: 0.24605629180868466
Epoch 242/400, Train Loss: 0.00019470348460648285, Val Loss: 0.0010941442540327747, L2 Loss: 0.011216522487097917, LInf Loss: 0.22467942118644715
Epoch 243/400, Train Loss: 0.00019042040020697944, Val Loss: 0.0013142112685212244, L2 Loss: 0.01310102277072675, LInf Loss: 0.2980808421224356
Epoch 244/400, Train Loss: 0.00028719033714272275, Val Loss: 0.0011445670483832752, L2 Loss: 0.010986285133448915, LInf Loss: 0.22829546429216863
Epoch 245/400, Train Loss: 0.00020960424964869162, Val Loss: 0.0010948157812526915, L2 Loss: 0.011937980667407887, LInf Loss: 0.4101360727349917
Epoch 246/400, Train Loss: 0.00017634575198826496, Val Loss: 0.001038478602398148, L2 Loss: 0.011098104380192667, LInf Loss: 0.36837903171777725
Epoch 247/400, Train Loss: 0.00019000499267955698, Val Loss: 0.0008772380095130453, L2 Loss: 0.010260166226067886, LInf Loss: 0.2112964230775833
Epoch 248/400, Train Loss: 0.0003318988462948861, Val Loss: 0.0016527190336879964, L2 Loss: 0.014120914929844703, LInf Loss: 0.5620838266611099
Epoch 249/400, Train Loss: 0.00024082411593553843, Val Loss: 0.0010372576299414503, L2 Loss: 0.01127357720084542, LInf Loss: 0.2582242467999458
Epoch 250/400, Train Loss: 0.00023969854305808743, Val Loss: 0.0011895305532137474, L2 Loss: 0.011393421612296005, LInf Loss: 0.2383016743262609
Epoch 251/400, Train Loss: 0.00019617883720760194, Val Loss: 0.0012381884932498603, L2 Loss: 0.012497360281748316, LInf Loss: 0.2674152768651644
Epoch 252/400, Train Loss: 0.00023536860814298659, Val Loss: 0.001138636555915582, L2 Loss: 0.011370402945464375, LInf Loss: 0.22665967027346293
Epoch 253/400, Train Loss: 0.0001928353427926292, Val Loss: 0.0009729081413145953, L2 Loss: 0.010882748006918973, LInf Loss: 0.13613469213247298
Epoch 254/400, Train Loss: 0.00022348201649947442, Val Loss: 0.0009490034741368921, L2 Loss: 0.010459840618078803, LInf Loss: 0.335511415998141
Epoch 255/400, Train Loss: 0.0001597368483938529, Val Loss: 0.0011784719208905396, L2 Loss: 0.011369103816157449, LInf Loss: 0.16116435576230287
Epoch 256/400, Train Loss: 0.0005035122653437914, Val Loss: 0.0012116712084874355, L2 Loss: 0.012321129778359951, LInf Loss: 0.2822141913076242
Epoch 257/400, Train Loss: 0.0001777739775631441, Val Loss: 0.0012744209893571679, L2 Loss: 0.012520770250545635, LInf Loss: 0.40257268140713376
Epoch 258/400, Train Loss: 0.0001667045046754841, Val Loss: 0.0010094861182975972, L2 Loss: 0.010542729196405374, LInf Loss: 0.17919894690314928
Epoch 259/400, Train Loss: 0.00014833597154696084, Val Loss: 0.0011183495284543218, L2 Loss: 0.011197946382673131, LInf Loss: 0.2544757501532634
Epoch 260/400, Train Loss: 0.00016342535921163895, Val Loss: 0.0010737426645452313, L2 Loss: 0.010362341662131331, LInf Loss: 0.2071346538265546
Epoch 261/400, Train Loss: 0.0002240076650135355, Val Loss: 0.0016115764669666533, L2 Loss: 0.014654554963034121, LInf Loss: 0.5521595587333044
Epoch 262/400, Train Loss: 0.0002488720811440241, Val Loss: 0.0009872376944258577, L2 Loss: 0.01057105613547995, LInf Loss: 0.2240223846832911
Epoch 263/400, Train Loss: 0.00020561059941125374, Val Loss: 0.001125018451542322, L2 Loss: 0.01194542558847963, LInf Loss: 0.29584785364568233
Epoch 264/400, Train Loss: 0.0003945642844246322, Val Loss: 0.0012455831412322975, L2 Loss: 0.012276328697129942, LInf Loss: 0.4824835496644179
Epoch 265/400, Train Loss: 0.00023541385654728705, Val Loss: 0.001188077318268673, L2 Loss: 0.012052439013417059, LInf Loss: 0.24438607975840568
Epoch 266/400, Train Loss: 0.00015962210161281595, Val Loss: 0.0009274302621755245, L2 Loss: 0.009335288749515657, LInf Loss: 0.14535899942119918
Epoch 267/400, Train Loss: 0.00015004614398397582, Val Loss: 0.0010756158562435303, L2 Loss: 0.010727796585670265, LInf Loss: 0.18566382046788932
Epoch 268/400, Train Loss: 0.00019720016314749955, Val Loss: 0.001954270647014103, L2 Loss: 0.015577652625452828, LInf Loss: 0.4920592239871621
Epoch 269/400, Train Loss: 0.00020248150680951465, Val Loss: 0.0013721340503252577, L2 Loss: 0.012249146627586647, LInf Loss: 0.25223639244834584
Epoch 270/400, Train Loss: 0.00018253987270024178, Val Loss: 0.0008922241931577446, L2 Loss: 0.00985277909977484, LInf Loss: 0.23735282602409521
Epoch 271/400, Train Loss: 0.00019463168724238736, Val Loss: 0.0010402339566401983, L2 Loss: 0.011629173732317125, LInf Loss: 0.3391878737012545
Epoch 272/400, Train Loss: 0.00018444657979974484, Val Loss: 0.0010563711512319666, L2 Loss: 0.01058520994540996, LInf Loss: 0.2854869522899389
Epoch 273/400, Train Loss: 0.00016276773285123152, Val Loss: 0.0011363229882529898, L2 Loss: 0.011339747913507406, LInf Loss: 0.182098435262839
Epoch 274/400, Train Loss: 0.00021520680171306596, Val Loss: 0.0010863374127802672, L2 Loss: 0.010799664958038125, LInf Loss: 0.22962051384150983
Epoch 275/400, Train Loss: 0.00023584343505717698, Val Loss: 0.0009309432684919254, L2 Loss: 0.0102319998812691, LInf Loss: 0.15765976898372172
Epoch 276/400, Train Loss: 0.000249623684224692, Val Loss: 0.0011594136899414783, L2 Loss: 0.01207639006485911, LInf Loss: 0.3208066685994466
Epoch 277/400, Train Loss: 0.00020980784457303041, Val Loss: 0.0011456111191364472, L2 Loss: 0.011031133170541562, LInf Loss: 0.2380852094789346
Epoch 278/400, Train Loss: 0.00015009252970533756, Val Loss: 0.0011210025317268447, L2 Loss: 0.011077228536500078, LInf Loss: 0.29344009508689245
Epoch 279/400, Train Loss: 0.0002027240256757068, Val Loss: 0.00158207734648992, L2 Loss: 0.01568132321195359, LInf Loss: 0.45070413736005627
Epoch 280/400, Train Loss: 0.0001913160273579706, Val Loss: 0.0008722423455765238, L2 Loss: 0.01080295761037479, LInf Loss: 0.24631878554821016
Epoch 281/400, Train Loss: 0.0002029913114529336, Val Loss: 0.001246866765698845, L2 Loss: 0.0114756401706504, LInf Loss: 0.22802937018374603
Epoch 282/400, Train Loss: 0.0002781919700889072, Val Loss: 0.001185088494142595, L2 Loss: 0.011726447389705928, LInf Loss: 0.2848927588015795
Epoch 283/400, Train Loss: 0.00016569944479063754, Val Loss: 0.0007734947494342729, L2 Loss: 0.009418602025516656, LInf Loss: 0.18682699186106522
Epoch 284/400, Train Loss: 0.00017972359366467573, Val Loss: 0.0009022804242097966, L2 Loss: 0.009336020067791023, LInf Loss: 0.17009753144035736
Epoch 285/400, Train Loss: 0.00014989328852607286, Val Loss: 0.001600830546352275, L2 Loss: 0.014692605532467635, LInf Loss: 0.4804580389211575
Epoch 286/400, Train Loss: 0.00021670401404965862, Val Loss: 0.0009532921708644911, L2 Loss: 0.010310134292037677, LInf Loss: 0.2615141302347183
Epoch 287/400, Train Loss: 0.0001776511318288006, Val Loss: 0.0009993665123329265, L2 Loss: 0.011254766909654672, LInf Loss: 0.3822957276552916
Epoch 288/400, Train Loss: 0.00019761931106586415, Val Loss: 0.0010393664401150697, L2 Loss: 0.01087756309801663, LInf Loss: 0.261148408378164
Epoch 289/400, Train Loss: 0.00013873963896306426, Val Loss: 0.0011433688478791736, L2 Loss: 0.010682830267767457, LInf Loss: 0.25959793339173
Epoch 290/400, Train Loss: 0.00021373600631704903, Val Loss: 0.0011341193083596105, L2 Loss: 0.011239517955941771, LInf Loss: 0.21951145286361376
Epoch 291/400, Train Loss: 0.00029652884931541244, Val Loss: 0.0012393328338172675, L2 Loss: 0.01134609078863285, LInf Loss: 0.2657577513406674
Epoch 292/400, Train Loss: 0.00016898769480273282, Val Loss: 0.0012280282787590598, L2 Loss: 0.011843238247039653, LInf Loss: 0.3182369586577018
Epoch 293/400, Train Loss: 0.0002058038279634881, Val Loss: 0.0015975002712851469, L2 Loss: 0.014005842569678422, LInf Loss: 0.4252841205894947
Epoch 294/400, Train Loss: 0.00019633932623037254, Val Loss: 0.0010794858552253571, L2 Loss: 0.010975440352552485, LInf Loss: 0.26730290087560815
Epoch 295/400, Train Loss: 0.00019045757808271445, Val Loss: 0.0010413943770739328, L2 Loss: 0.01092473347359674, LInf Loss: 0.26366555407643316
Epoch 296/400, Train Loss: 0.00015398346982692601, Val Loss: 0.001078065225156024, L2 Loss: 0.011075044007994967, LInf Loss: 0.2775314559042454
Epoch 297/400, Train Loss: 0.000156728242218378, Val Loss: 0.0011606733763862092, L2 Loss: 0.012280799112363495, LInf Loss: 0.32092508137226106
Epoch 298/400, Train Loss: 0.00018756398148980224, Val Loss: 0.0011744732975785155, L2 Loss: 0.011143351694531326, LInf Loss: 0.34464418013890585
Epoch 299/400, Train Loss: 0.00020413857295352499, Val Loss: 0.0009895454876095754, L2 Loss: 0.010310842875787348, LInf Loss: 0.26821036779632174
Epoch 300/400, Train Loss: 0.000130432348805698, Val Loss: 0.000867301201360533, L2 Loss: 0.009572384214370138, LInf Loss: 0.2770318158219258
Epoch 301/400, Train Loss: 0.0002713237790946247, Val Loss: 0.0008019607799845593, L2 Loss: 0.009268210686971682, LInf Loss: 0.29486802565554776
Epoch 302/400, Train Loss: 0.000133780751057202, Val Loss: 0.0009061308629316045, L2 Loss: 0.009925976804246797, LInf Loss: 0.2559618440767129
Epoch 303/400, Train Loss: 0.00016679585431726688, Val Loss: 0.0007737519065995003, L2 Loss: 0.009505933405757337, LInf Loss: 0.20156130929787955
Epoch 304/400, Train Loss: 0.0001715061120497315, Val Loss: 0.0010688181481964421, L2 Loss: 0.011775446407793393, LInf Loss: 0.19239365369081496
Epoch 305/400, Train Loss: 0.00020153328376788218, Val Loss: 0.0010521155240712688, L2 Loss: 0.011367252191840947, LInf Loss: 0.4083461070184906
Epoch 306/400, Train Loss: 0.00016651575674586638, Val Loss: 0.0011793331581429812, L2 Loss: 0.012456715556429014, LInf Loss: 0.24247458984454473
Epoch 307/400, Train Loss: 0.00013448371342140793, Val Loss: 0.0008935571774539616, L2 Loss: 0.01101281285519236, LInf Loss: 0.3045164238413175
Epoch 308/400, Train Loss: 0.00018460290021721449, Val Loss: 0.0009284704700985457, L2 Loss: 0.009999431597976532, LInf Loss: 0.27801243260502817
Epoch 309/400, Train Loss: 0.00018924727231024008, Val Loss: 0.0010375057144847233, L2 Loss: 0.010396596729094426, LInf Loss: 0.27551632590591907
Epoch 310/400, Train Loss: 0.0001845773100497657, Val Loss: 0.0009264073526355787, L2 Loss: 0.009896313049244241, LInf Loss: 0.29220789176722367
Epoch 311/400, Train Loss: 0.00022401376051372305, Val Loss: 0.0010276870385860094, L2 Loss: 0.011042912600480572, LInf Loss: 0.33488532741864524
Epoch 312/400, Train Loss: 0.0001817630132427439, Val Loss: 0.0011525084784564873, L2 Loss: 0.011514396427973219, LInf Loss: 0.23399120283623537
Epoch 313/400, Train Loss: 0.00016441996153541063, Val Loss: 0.0010125699956309595, L2 Loss: 0.010589356437976734, LInf Loss: 0.29303627205391725
Epoch 314/400, Train Loss: 0.00014344881409063723, Val Loss: 0.0008410396668841713, L2 Loss: 0.009068334609639466, LInf Loss: 0.23984547627468905
Epoch 315/400, Train Loss: 0.0002016206714688451, Val Loss: 0.001469341927828888, L2 Loss: 0.012384633061470585, LInf Loss: 0.31756177605440217
Epoch 316/400, Train Loss: 0.00015708193519761455, Val Loss: 0.0009237355720445825, L2 Loss: 0.010534619715815657, LInf Loss: 0.16679930125673612
Epoch 317/400, Train Loss: 0.00014514279744616942, Val Loss: 0.001077076500247737, L2 Loss: 0.011682871260521688, LInf Loss: 0.23222213849425316
Epoch 318/400, Train Loss: 0.00026120922665541003, Val Loss: 0.001190875587926712, L2 Loss: 0.011113215494373618, LInf Loss: 0.308617925470074
Epoch 319/400, Train Loss: 0.00019528236985631034, Val Loss: 0.0010451046863939458, L2 Loss: 0.009953750112985214, LInf Loss: 0.16387164550522962
Epoch 320/400, Train Loss: 0.00012553691279511744, Val Loss: 0.0009478412007592851, L2 Loss: 0.010508538857053794, LInf Loss: 0.28279757128407557
Epoch 321/400, Train Loss: 0.00016219295991807788, Val Loss: 0.000910898900947359, L2 Loss: 0.009490631929971162, LInf Loss: 0.2103298136095206
Epoch 322/400, Train Loss: 0.00015406510654732605, Val Loss: 0.0009494008499071545, L2 Loss: 0.009883919356309426, LInf Loss: 0.25535242716471357
Epoch 323/400, Train Loss: 0.0001485808073600007, Val Loss: 0.0010861847247482122, L2 Loss: 0.010539542428045902, LInf Loss: 0.2025454268604517
Epoch 324/400, Train Loss: 0.0001550129680617829, Val Loss: 0.001077819267884479, L2 Loss: 0.01014711949534457, LInf Loss: 0.19166014090180397
Epoch 325/400, Train Loss: 0.0001852524777010937, Val Loss: 0.000967318712719134, L2 Loss: 0.010719570101123975, LInf Loss: 0.3803190724054972
Epoch 326/400, Train Loss: 0.00023777398785265784, Val Loss: 0.0010401244395810258, L2 Loss: 0.010235844680241173, LInf Loss: 0.2706196077540517
Epoch 327/400, Train Loss: 0.00014698661329324143, Val Loss: 0.0008986514050775441, L2 Loss: 0.01086088053323207, LInf Loss: 0.31061864040791987
Epoch 328/400, Train Loss: 0.00017347869141303817, Val Loss: 0.0007747089570572522, L2 Loss: 0.008978232713750346, LInf Loss: 0.16569069175670545
Epoch 329/400, Train Loss: 0.00016784197789093013, Val Loss: 0.0009279800524139622, L2 Loss: 0.011936199414675639, LInf Loss: 0.2754866818586985
Epoch 330/400, Train Loss: 0.00016143025422328113, Val Loss: 0.0008714747110813429, L2 Loss: 0.009587316679472406, LInf Loss: 0.17899745104213555
Epoch 331/400, Train Loss: 0.00014133933962511946, Val Loss: 0.0009898779278834505, L2 Loss: 0.010338693360293215, LInf Loss: 0.3629668342446287
Epoch 332/400, Train Loss: 0.00018377853371021047, Val Loss: 0.0010842686370112157, L2 Loss: 0.01108818168353972, LInf Loss: 0.3340193650002281
Epoch 333/400, Train Loss: 0.00013981340758012568, Val Loss: 0.0009738637800182914, L2 Loss: 0.010843432098918694, LInf Loss: 0.39809343717992307
Epoch 334/400, Train Loss: 0.0003290730079546241, Val Loss: 0.0009101946932302477, L2 Loss: 0.010291274771220684, LInf Loss: 0.35850118279457094
Epoch 335/400, Train Loss: 0.00013185734385842807, Val Loss: 0.0009978852249939033, L2 Loss: 0.010483297480529067, LInf Loss: 0.30772895420591034
Epoch 336/400, Train Loss: 0.00013657302009657238, Val Loss: 0.0008406327606401949, L2 Loss: 0.009030027196676374, LInf Loss: 0.15728114927808443
Epoch 337/400, Train Loss: 0.00014964171908104617, Val Loss: 0.000968185356153602, L2 Loss: 0.009633532001236565, LInf Loss: 0.23732273317873478
Epoch 338/400, Train Loss: 0.000180463088521113, Val Loss: 0.0014260768809860262, L2 Loss: 0.01243084442825467, LInf Loss: 0.36113419828315574
Epoch 339/400, Train Loss: 0.00013180400264900527, Val Loss: 0.0009225701229297556, L2 Loss: 0.009669540300139086, LInf Loss: 0.21704578155030807
Epoch 340/400, Train Loss: 0.00017012418800428956, Val Loss: 0.0009513785660359038, L2 Loss: 0.009720686937731541, LInf Loss: 0.18399834372103213
Epoch 341/400, Train Loss: 0.00014459096180568547, Val Loss: 0.00082771222749822, L2 Loss: 0.009810617139583618, LInf Loss: 0.25906849294900897
Epoch 342/400, Train Loss: 0.0001501954213138864, Val Loss: 0.0010020739216148892, L2 Loss: 0.010183055180004045, LInf Loss: 0.17777563591798146
Epoch 343/400, Train Loss: 0.00018306922735973784, Val Loss: 0.0008967617376159372, L2 Loss: 0.009715100966165518, LInf Loss: 0.1893859574943781
Epoch 344/400, Train Loss: 0.00016019667208032237, Val Loss: 0.000841961970339374, L2 Loss: 0.009195246544058464, LInf Loss: 0.1690902997056643
Epoch 345/400, Train Loss: 0.00010315775726364033, Val Loss: 0.0009228556496600504, L2 Loss: 0.009602352858989442, LInf Loss: 0.2723760704199473
Epoch 346/400, Train Loss: 0.00013336408886971185, Val Loss: 0.0011666443088809804, L2 Loss: 0.010871013450373723, LInf Loss: 0.2681923672060172
Epoch 347/400, Train Loss: 0.0001634215188308493, Val Loss: 0.0008417141636649225, L2 Loss: 0.009723089106784329, LInf Loss: 0.26551461696624756
Epoch 348/400, Train Loss: 0.00012245397078610647, Val Loss: 0.0009303826201115347, L2 Loss: 0.010061844491678676, LInf Loss: 0.3411579399307569
Epoch 349/400, Train Loss: 0.0001499253164305022, Val Loss: 0.0009018160207294083, L2 Loss: 0.009661570940621133, LInf Loss: 0.26983418049911656
Epoch 350/400, Train Loss: 0.000127839340848368, Val Loss: 0.0008229734119474111, L2 Loss: 0.009219493539366, LInf Loss: 0.2674529253443082
Epoch 351/400, Train Loss: 0.0001300535204791231, Val Loss: 0.0012198689643264516, L2 Loss: 0.011755741729661673, LInf Loss: 0.26801434546709063
Epoch 352/400, Train Loss: 0.00020686831993468028, Val Loss: 0.0009889381418906852, L2 Loss: 0.009903693205378684, LInf Loss: 0.2284507429227233
Epoch 353/400, Train Loss: 0.00013135896811036218, Val Loss: 0.0010062037618263275, L2 Loss: 0.009791577918344443, LInf Loss: 0.2126557428886493
Epoch 354/400, Train Loss: 0.00014412013195396866, Val Loss: 0.000949667591509448, L2 Loss: 0.00956434479120582, LInf Loss: 0.282372253810366
Epoch 355/400, Train Loss: 0.00017987978515217643, Val Loss: 0.0011268394289072603, L2 Loss: 0.010928516233970507, LInf Loss: 0.32120073308547337
Epoch 356/400, Train Loss: 0.00012092849641703651, Val Loss: 0.0010367780005011203, L2 Loss: 0.00986679215253916, LInf Loss: 0.1762054314961036
Epoch 357/400, Train Loss: 0.00011267695835461685, Val Loss: 0.000992981125600636, L2 Loss: 0.01024857000673198, LInf Loss: 0.31939632495244347
Epoch 358/400, Train Loss: 0.00014627143109161502, Val Loss: 0.0010924174174579094, L2 Loss: 0.011708564413037088, LInf Loss: 0.3090802270174027
Epoch 359/400, Train Loss: 0.00022796250364687392, Val Loss: 0.0009794245296143344, L2 Loss: 0.009806143825379214, LInf Loss: 0.23644351452589035
Epoch 360/400, Train Loss: 0.00014551084722370434, Val Loss: 0.001128245359674717, L2 Loss: 0.011220578413264702, LInf Loss: 0.3526227587213119
Epoch 361/400, Train Loss: 0.00015375526531897777, Val Loss: 0.0009008559241556213, L2 Loss: 0.009613792176193767, LInf Loss: 0.277023051182429
Epoch 362/400, Train Loss: 0.0001260215619640803, Val Loss: 0.0009239078228711151, L2 Loss: 0.00948037015015365, LInf Loss: 0.2093125065912803
Epoch 363/400, Train Loss: 0.0001598793490090126, Val Loss: 0.0008317733905884476, L2 Loss: 0.009479824510650232, LInf Loss: 0.2685935741662979
