Epoch 1/400, Train Loss: 412404.6309637912, Val Loss: 33.13455921173096, L2 Loss: 2.796781454167175, LInf Loss: 7.128611033757528
Epoch 188/400, Train Loss: 0.036262211832217874, Val Loss: 0.033211864108840625, L2 Loss: 0.08133096666329832, LInf Loss: 2.923325989643733
Epoch 189/400, Train Loss: 0.03626665016791473, Val Loss: 0.03334892901281516, L2 Loss: 0.08182521904673513, LInf Loss: 2.906800743540128
Epoch 190/400, Train Loss: 0.03627189438013981, Val Loss: 0.033183816354721785, L2 Loss: 0.08169618386345134, LInf Loss: 3.0331958969434103
Epoch 191/400, Train Loss: 0.03627428025472909, Val Loss: 0.03339113887399435, L2 Loss: 0.08212877319594729, LInf Loss: 2.870530268549919
Epoch 192/400, Train Loss: 0.036286572992491224, Val Loss: 0.033180236878494425, L2 Loss: 0.08086865780327104, LInf Loss: 2.913494617342949
Epoch 193/400, Train Loss: 0.036264990537116924, Val Loss: 0.0337232671926419, L2 Loss: 0.08248675449020472, LInf Loss: 2.849728705883026
Epoch 194/400, Train Loss: 0.03627620196125159, Val Loss: 0.03338650485500693, L2 Loss: 0.08283247174426611, LInf Loss: 3.014110885858536
Epoch 195/400, Train Loss: 0.03628152220354726, Val Loss: 0.03333201870322228, L2 Loss: 0.08311513924396513, LInf Loss: 3.0672722208499907
Epoch 196/400, Train Loss: 0.036246306874478856, Val Loss: 0.03310900581379732, L2 Loss: 0.08012152961088956, LInf Loss: 2.869237657388051
Epoch 197/400, Train Loss: 0.03625093921863785, Val Loss: 0.03313623104865352, L2 Loss: 0.07962589273869562, LInf Loss: 2.8482387699683507
Epoch 198/400, Train Loss: 0.03626014416106045, Val Loss: 0.03326380157222351, L2 Loss: 0.08128850532526763, LInf Loss: 2.869339487950007
Epoch 199/400, Train Loss: 0.036283895216571785, Val Loss: 0.033237498501936594, L2 Loss: 0.08243402283252332, LInf Loss: 3.0717345416545867
Epoch 200/400, Train Loss: 0.036265579278891284, Val Loss: 0.03319300959507624, L2 Loss: 0.0816627703751914, LInf Loss: 3.0130817953745526
Epoch 201/400, Train Loss: 0.03622346332296729, Val Loss: 0.03314018003642559, L2 Loss: 0.08004806117924378, LInf Loss: 2.813477753599485
Epoch 202/400, Train Loss: 0.03627427666603277, Val Loss: 0.03324545829246441, L2 Loss: 0.08150486641900646, LInf Loss: 2.9456063839793205
Epoch 203/400, Train Loss: 0.03626228706755986, Val Loss: 0.033558716177940366, L2 Loss: 0.08336387940348942, LInf Loss: 2.9992992065350212
Epoch 204/400, Train Loss: 0.036271513355895874, Val Loss: 0.03333485286061962, L2 Loss: 0.08116136420263002, LInf Loss: 2.8657939940690995
Epoch 205/400, Train Loss: 0.03625651230026657, Val Loss: 0.03313768649473786, L2 Loss: 0.08126669376719174, LInf Loss: 3.003927984237671
Epoch 206/400, Train Loss: 0.03626436776015907, Val Loss: 0.03345602280149857, L2 Loss: 0.0826173468811871, LInf Loss: 2.959539999763171
Epoch 207/400, Train Loss: 0.03628138681718459, Val Loss: 0.03322541678013901, L2 Loss: 0.08190885856115807, LInf Loss: 3.0047034553686776
Epoch 208/400, Train Loss: 0.03628355578829845, Val Loss: 0.03331902443120877, L2 Loss: 0.08232352491305377, LInf Loss: 3.000009052157402
Epoch 209/400, Train Loss: 0.036280574114061895, Val Loss: 0.03314032373329004, L2 Loss: 0.0815029090289111, LInf Loss: 3.015230979522069
Epoch 210/400, Train Loss: 0.03626451497897506, Val Loss: 0.03329871192574501, L2 Loss: 0.08172690170696181, LInf Loss: 2.8812335352102916
Epoch 211/400, Train Loss: 0.036286460684301955, Val Loss: 0.03315417301530639, L2 Loss: 0.07998927087155495, LInf Loss: 2.861931515932083
Epoch 212/400, Train Loss: 0.03626267317837725, Val Loss: 0.033144927347699804, L2 Loss: 0.08031756339474433, LInf Loss: 2.8372580248117445
Epoch 213/400, Train Loss: 0.036279300642199815, Val Loss: 0.0332369676232338, L2 Loss: 0.08165987809810152, LInf Loss: 2.9836207075913745
Epoch 214/400, Train Loss: 0.03628950925078243, Val Loss: 0.033137288348128395, L2 Loss: 0.08090482292498784, LInf Loss: 2.9346910333633422
Epoch 215/400, Train Loss: 0.03626094353074829, Val Loss: 0.03322047276422382, L2 Loss: 0.08207759780037742, LInf Loss: 3.013029453754425
Epoch 216/400, Train Loss: 0.03627861178324868, Val Loss: 0.03315121628344059, L2 Loss: 0.08048342518766018, LInf Loss: 2.8927297220627466
Epoch 217/400, Train Loss: 0.03626546158300092, Val Loss: 0.03313271320735415, L2 Loss: 0.080675612970341, LInf Loss: 2.887676977912585
Epoch 218/400, Train Loss: 0.03626561766800781, Val Loss: 0.033122496927777925, L2 Loss: 0.08013301466153637, LInf Loss: 2.843770599961281
Epoch 219/400, Train Loss: 0.036258330402585366, Val Loss: 0.03314092601959904, L2 Loss: 0.08130044706957994, LInf Loss: 2.966730608344078
Epoch 220/400, Train Loss: 0.03626120966393501, Val Loss: 0.033400382318844395, L2 Loss: 0.0828682762240555, LInf Loss: 2.9883847906192145
Epoch 221/400, Train Loss: 0.036277683091660344, Val Loss: 0.03322128614410758, L2 Loss: 0.08070260547456291, LInf Loss: 2.8506957850853603
Epoch 222/400, Train Loss: 0.03625656428281218, Val Loss: 0.03324222354839246, L2 Loss: 0.08109760182399957, LInf Loss: 2.866649853189786
Epoch 223/400, Train Loss: 0.036260541264588636, Val Loss: 0.03360533310100436, L2 Loss: 0.08296374635142746, LInf Loss: 2.957417325178782
Epoch 224/400, Train Loss: 0.036284684111985065, Val Loss: 0.03322077068810662, L2 Loss: 0.08021749119469335, LInf Loss: 2.790924007296562
Epoch 225/400, Train Loss: 0.036285752869832016, Val Loss: 0.03326103625819087, L2 Loss: 0.08176552936133419, LInf Loss: 2.9072442211707434
Epoch 226/400, Train Loss: 0.036254695265864334, Val Loss: 0.03314723320926229, L2 Loss: 0.0818825746002496, LInf Loss: 3.034375647306442
Epoch 227/400, Train Loss: 0.03626723339936386, Val Loss: 0.03322306289027135, L2 Loss: 0.08134432452376648, LInf Loss: 2.9594896817207337
Epoch 228/400, Train Loss: 0.03627916996522496, Val Loss: 0.03321210231631994, L2 Loss: 0.08125694817370706, LInf Loss: 2.921754174431165
Epoch 229/400, Train Loss: 0.03627950187772513, Val Loss: 0.03324650539085269, L2 Loss: 0.0804517819627935, LInf Loss: 2.7970904419819513
Epoch 230/400, Train Loss: 0.036276484853588045, Val Loss: 0.03323594879979889, L2 Loss: 0.08153541943176226, LInf Loss: 2.9886531972885133
Epoch 231/400, Train Loss: 0.03627055153250694, Val Loss: 0.03312084800874193, L2 Loss: 0.08098497790133183, LInf Loss: 2.97228518029054
Epoch 232/400, Train Loss: 0.03627262767869979, Val Loss: 0.03317938859884938, L2 Loss: 0.08113750002388853, LInf Loss: 2.9086898187796275
Epoch 233/400, Train Loss: 0.03625619707784305, Val Loss: 0.03322662961979707, L2 Loss: 0.08038201724635337, LInf Loss: 2.8187213587760924
Epoch 234/400, Train Loss: 0.036225136746652425, Val Loss: 0.03312443324054281, L2 Loss: 0.08076388222830634, LInf Loss: 2.898791171312332
Epoch 235/400, Train Loss: 0.03624256230114649, Val Loss: 0.03311516409739852, L2 Loss: 0.08088639398065953, LInf Loss: 2.9847875368595123
Epoch 236/400, Train Loss: 0.036242658478052664, Val Loss: 0.03381277012328307, L2 Loss: 0.08379936900079757, LInf Loss: 2.9531444837649663
Epoch 237/400, Train Loss: 0.036271508277083434, Val Loss: 0.03333697439481815, L2 Loss: 0.08220461447878127, LInf Loss: 3.0169116516908008
Epoch 238/400, Train Loss: 0.036276962213839095, Val Loss: 0.033604739625006916, L2 Loss: 0.08274829396685195, LInf Loss: 2.9032267677783965
Epoch 239/400, Train Loss: 0.036272357789954794, Val Loss: 0.03312282755970955, L2 Loss: 0.08118113448708497, LInf Loss: 2.9327729976177217
Epoch 240/400, Train Loss: 0.036251206784509125, Val Loss: 0.03315473783761263, L2 Loss: 0.08119843335534262, LInf Loss: 2.971648714542389
Epoch 241/400, Train Loss: 0.03626577750158807, Val Loss: 0.03314630643154184, L2 Loss: 0.08119376310085986, LInf Loss: 2.9428272968530655
Epoch 242/400, Train Loss: 0.03627583951534082, Val Loss: 0.03311877212797602, L2 Loss: 0.07985008399002862, LInf Loss: 2.8633226335048674
Epoch 243/400, Train Loss: 0.036283006221055986, Val Loss: 0.03320386936267217, L2 Loss: 0.08171557297678615, LInf Loss: 2.9727657107512155
Epoch 244/400, Train Loss: 0.0362469951249659, Val Loss: 0.03341247618819276, L2 Loss: 0.08221168174669004, LInf Loss: 2.91991041858991
Epoch 245/400, Train Loss: 0.036268096460650365, Val Loss: 0.03339871323357026, L2 Loss: 0.0815933734174655, LInf Loss: 2.8267085222403208
Epoch 246/400, Train Loss: 0.03627019696092854, Val Loss: 0.033236343320459126, L2 Loss: 0.08189687127936374, LInf Loss: 2.976681286096573
Epoch 247/400, Train Loss: 0.03625917978739987, Val Loss: 0.03314549542963505, L2 Loss: 0.08165883874862086, LInf Loss: 2.9933074963092805
Epoch 248/400, Train Loss: 0.03628632604144513, Val Loss: 0.03335014269997676, L2 Loss: 0.08144554056066824, LInf Loss: 2.888039566675822
Epoch 249/400, Train Loss: 0.03627696954489996, Val Loss: 0.03330255809550484, L2 Loss: 0.08200622185335699, LInf Loss: 2.9745334204037985
Epoch 250/400, Train Loss: 0.03627635426974545, Val Loss: 0.03324479055280487, L2 Loss: 0.0817045446446886, LInf Loss: 2.9885303590695065
Epoch 251/400, Train Loss: 0.03628175269967566, Val Loss: 0.033404994619389373, L2 Loss: 0.08216821310960308, LInf Loss: 2.9664159631729126
Epoch 252/400, Train Loss: 0.03627071284068128, Val Loss: 0.0331798207697769, L2 Loss: 0.08203234421841395, LInf Loss: 3.0327323098977406
Epoch 253/400, Train Loss: 0.03624724331932763, Val Loss: 0.033260446352263294, L2 Loss: 0.08236031994505476, LInf Loss: 3.029299802184105
Epoch 254/400, Train Loss: 0.03625955945501725, Val Loss: 0.03346029638002316, L2 Loss: 0.08213374845202415, LInf Loss: 2.9356166851520538
Epoch 255/400, Train Loss: 0.036245609462882085, Val Loss: 0.03337107384577394, L2 Loss: 0.08142297305550673, LInf Loss: 2.8966430459419885
Epoch 256/400, Train Loss: 0.036261875716348486, Val Loss: 0.03324631627649069, L2 Loss: 0.08225581737102751, LInf Loss: 3.0365871997674305
Epoch 257/400, Train Loss: 0.03625726372003555, Val Loss: 0.03348664403582613, L2 Loss: 0.08130729115405896, LInf Loss: 2.7937950412432353
Epoch 258/400, Train Loss: 0.03625216987449676, Val Loss: 0.033227296440551675, L2 Loss: 0.08153088763113199, LInf Loss: 2.8905203306674956
Epoch 259/400, Train Loss: 0.03625841268959145, Val Loss: 0.03352667795494199, L2 Loss: 0.08324641074064268, LInf Loss: 2.9844813946882884
Epoch 260/400, Train Loss: 0.03627429990330711, Val Loss: 0.033191364215066035, L2 Loss: 0.0811912006345825, LInf Loss: 2.9236280397574106
Epoch 261/400, Train Loss: 0.03625215772073716, Val Loss: 0.033540161556253834, L2 Loss: 0.08265986306326731, LInf Loss: 2.8915557730197907
Epoch 262/400, Train Loss: 0.03627735477872193, Val Loss: 0.0334113267933329, L2 Loss: 0.08216595937750035, LInf Loss: 2.8983663588762285
Epoch 263/400, Train Loss: 0.036251707047534484, Val Loss: 0.033192187914003926, L2 Loss: 0.08092679587984428, LInf Loss: 2.8843685438235602
Epoch 264/400, Train Loss: 0.03626893913528571, Val Loss: 0.03315208449338873, L2 Loss: 0.08114738757985131, LInf Loss: 2.97303889532884
Epoch 265/400, Train Loss: 0.03627952807893356, Val Loss: 0.033290898855775596, L2 Loss: 0.08150097099846669, LInf Loss: 2.9476710857947666
Epoch 266/400, Train Loss: 0.03625796490038435, Val Loss: 0.033107569894442954, L2 Loss: 0.07966480158079857, LInf Loss: 2.858101964791616
Epoch 267/400, Train Loss: 0.036281459210440514, Val Loss: 0.0333363758896788, L2 Loss: 0.08217543607588614, LInf Loss: 2.9220579618215563
Epoch 268/400, Train Loss: 0.03625402571943899, Val Loss: 0.03338992811739445, L2 Loss: 0.08237807095322977, LInf Loss: 2.9188601952791213
Epoch 269/400, Train Loss: 0.03625892801210284, Val Loss: 0.03320182335873445, L2 Loss: 0.08128760074682669, LInf Loss: 2.9392519986629484
Epoch 270/400, Train Loss: 0.0362546161065499, Val Loss: 0.03316558147470156, L2 Loss: 0.08074907513125144, LInf Loss: 2.8451279236872993
Epoch 271/400, Train Loss: 0.036261340704125664, Val Loss: 0.03329385176301002, L2 Loss: 0.0813693573983448, LInf Loss: 2.9446758037805556
Epoch 272/400, Train Loss: 0.0362614904033641, Val Loss: 0.03312798830370108, L2 Loss: 0.08143786269235831, LInf Loss: 2.976834799846013
Epoch 273/400, Train Loss: 0.036268228525295855, Val Loss: 0.03313959277545413, L2 Loss: 0.08049906786018463, LInf Loss: 2.904271185795466
Epoch 274/400, Train Loss: 0.036245059178521236, Val Loss: 0.03317308139676849, L2 Loss: 0.08009851449467513, LInf Loss: 2.7759965580701826
Epoch 275/400, Train Loss: 0.03627743322091798, Val Loss: 0.03319373878960808, L2 Loss: 0.08221961962655722, LInf Loss: 3.0369013184309006
Epoch 276/400, Train Loss: 0.036242668198732036, Val Loss: 0.03318362822756171, L2 Loss: 0.08100570178545148, LInf Loss: 2.924109193086624
Epoch 277/400, Train Loss: 0.036261569503694774, Val Loss: 0.03314496473719676, L2 Loss: 0.0813568641777064, LInf Loss: 3.002341992457708
Epoch 278/400, Train Loss: 0.03626157235043744, Val Loss: 0.03340206315740943, L2 Loss: 0.0818327739389597, LInf Loss: 2.891777363618215
Epoch 279/400, Train Loss: 0.03625148628217478, Val Loss: 0.03312444457784295, L2 Loss: 0.08092349769706751, LInf Loss: 2.9371630400419235
Epoch 280/400, Train Loss: 0.03626523538182179, Val Loss: 0.03319254939133922, L2 Loss: 0.08096820881066566, LInf Loss: 2.8825255328416826
Epoch 281/400, Train Loss: 0.03623885302028308, Val Loss: 0.03312885337198774, L2 Loss: 0.08011836264075912, LInf Loss: 2.8428260231018068
Epoch 282/400, Train Loss: 0.03625963541989525, Val Loss: 0.033492618575692176, L2 Loss: 0.08229049102823012, LInf Loss: 2.911275672316551
Epoch 283/400, Train Loss: 0.036249971142970024, Val Loss: 0.03329143477603793, L2 Loss: 0.08180700166506927, LInf Loss: 2.938404806057612
Epoch 284/400, Train Loss: 0.03625471342044572, Val Loss: 0.033137515249351664, L2 Loss: 0.08155334634401405, LInf Loss: 3.0000499733289083
Epoch 285/400, Train Loss: 0.03625735282277068, Val Loss: 0.03324889763568838, L2 Loss: 0.08115962845316448, LInf Loss: 2.899512395262718
Epoch 286/400, Train Loss: 0.03624709839156518, Val Loss: 0.03343229154124856, L2 Loss: 0.08216945986613991, LInf Loss: 2.9172906625270842
Epoch 287/400, Train Loss: 0.03626905726268888, Val Loss: 0.03316234338407715, L2 Loss: 0.08030609407070334, LInf Loss: 2.876765278975169
Epoch 288/400, Train Loss: 0.036260816649689026, Val Loss: 0.03334679774940014, L2 Loss: 0.08154403947804072, LInf Loss: 2.9166834235191343
Epoch 289/400, Train Loss: 0.03626571248595913, Val Loss: 0.03320713977018992, L2 Loss: 0.08192154804087898, LInf Loss: 3.0337323172887167
Epoch 290/400, Train Loss: 0.036249634531171374, Val Loss: 0.03315132034942508, L2 Loss: 0.08185298419511951, LInf Loss: 3.0405128218730293
Epoch 291/400, Train Loss: 0.036252580204357704, Val Loss: 0.03319521237785617, L2 Loss: 0.08128706372802892, LInf Loss: 2.9775468717018763
Epoch 292/400, Train Loss: 0.03625625561612348, Val Loss: 0.033344669565558434, L2 Loss: 0.08184423206525922, LInf Loss: 2.9303594813744227
Epoch 293/400, Train Loss: 0.036256802730883164, Val Loss: 0.03321299687648813, L2 Loss: 0.08204829117090039, LInf Loss: 2.9834794495503107
Epoch 294/400, Train Loss: 0.03626865102909505, Val Loss: 0.03321987266341845, L2 Loss: 0.08040932067453045, LInf Loss: 2.8513105448087055
Epoch 295/400, Train Loss: 0.03624600634910166, Val Loss: 0.03317289002239704, L2 Loss: 0.08246753941465655, LInf Loss: 3.0801071083545684
Epoch 296/400, Train Loss: 0.03624870381473253, Val Loss: 0.033324815475692354, L2 Loss: 0.0827917181364633, LInf Loss: 3.034444667696953
Epoch 297/400, Train Loss: 0.03622893299131344, Val Loss: 0.03319738526518146, L2 Loss: 0.0813684865375476, LInf Loss: 2.954495269457499
Epoch 298/400, Train Loss: 0.03624334179951499, Val Loss: 0.03326396889984608, L2 Loss: 0.08171835894998347, LInf Loss: 2.895863440434138
Epoch 299/400, Train Loss: 0.03625338216157009, Val Loss: 0.03341482715681195, L2 Loss: 0.08270719718559848, LInf Loss: 2.962619959115982
Epoch 300/400, Train Loss: 0.03623741377921154, Val Loss: 0.03339290829375386, L2 Loss: 0.08126972039229553, LInf Loss: 2.8101738663514455
Epoch 301/400, Train Loss: 0.03625199489916364, Val Loss: 0.03314902909100056, L2 Loss: 0.08068134837887753, LInf Loss: 2.93925381064415
Epoch 302/400, Train Loss: 0.036269761204409105, Val Loss: 0.03318334583193064, L2 Loss: 0.08115419189990615, LInf Loss: 2.9508979527155557
Epoch 303/400, Train Loss: 0.03625736449069033, Val Loss: 0.03332463861753543, L2 Loss: 0.08018241083551995, LInf Loss: 2.744782447218895
Epoch 304/400, Train Loss: 0.03625434008271744, Val Loss: 0.03325530540198088, L2 Loss: 0.08102675757062874, LInf Loss: 2.8875855016708374
Epoch 305/400, Train Loss: 0.036251977204034724, Val Loss: 0.0331910485898455, L2 Loss: 0.08183126132315618, LInf Loss: 3.0373095273971558
Epoch 306/400, Train Loss: 0.03624914320496221, Val Loss: 0.0332836934303244, L2 Loss: 0.08125437495759784, LInf Loss: 2.877436111966769
Epoch 307/400, Train Loss: 0.03625985615731527, Val Loss: 0.03330518212169409, L2 Loss: 0.08155242153498682, LInf Loss: 2.929588501056035
Epoch 308/400, Train Loss: 0.036249789140808085, Val Loss: 0.03315025981515646, L2 Loss: 0.0807684850723854, LInf Loss: 2.931968277692795
Epoch 309/400, Train Loss: 0.03624676446275165, Val Loss: 0.03329323098063469, L2 Loss: 0.08214917732233795, LInf Loss: 2.956704014937083
Epoch 310/400, Train Loss: 0.03623855726482968, Val Loss: 0.03330299973487854, L2 Loss: 0.0817958647397633, LInf Loss: 2.914833917617798
Epoch 311/400, Train Loss: 0.03624533266760409, Val Loss: 0.03314892252286275, L2 Loss: 0.08140754657404453, LInf Loss: 2.9703470154603324
Epoch 312/400, Train Loss: 0.03626577446081986, Val Loss: 0.033280840187023084, L2 Loss: 0.0822747826871729, LInf Loss: 2.979576275348663
Epoch 313/400, Train Loss: 0.0362411307838435, Val Loss: 0.033417439305533966, L2 Loss: 0.08234935414612254, LInf Loss: 2.9750585506359735
Epoch 314/400, Train Loss: 0.03623881241151442, Val Loss: 0.03360275348027547, L2 Loss: 0.08342429052204847, LInf Loss: 2.98944365243117
Epoch 315/400, Train Loss: 0.036279493902499474, Val Loss: 0.03318988162403305, L2 Loss: 0.08108416615167005, LInf Loss: 2.9351327433188756
Epoch 316/400, Train Loss: 0.03626073236266772, Val Loss: 0.03326164045681556, L2 Loss: 0.0816433741948376, LInf Loss: 3.0053857400019965
Epoch 317/400, Train Loss: 0.03624269756798943, Val Loss: 0.03313239979247252, L2 Loss: 0.08075487847275306, LInf Loss: 2.9365862778822582
Epoch 318/400, Train Loss: 0.036230694056333355, Val Loss: 0.03354723241801063, L2 Loss: 0.08308083516199921, LInf Loss: 3.017778328259786
Epoch 319/400, Train Loss: 0.03624930361285806, Val Loss: 0.0331629803404212, L2 Loss: 0.08039542810946454, LInf Loss: 2.8802651355663937
Epoch 320/400, Train Loss: 0.03625017241264383, Val Loss: 0.03326641879975796, L2 Loss: 0.08159977568883331, LInf Loss: 2.8856974309682846
Epoch 321/400, Train Loss: 0.036243703705258666, Val Loss: 0.03322569962590933, L2 Loss: 0.08173557149609634, LInf Loss: 2.979284304777781
Epoch 322/400, Train Loss: 0.03624588746422281, Val Loss: 0.03316727563117941, L2 Loss: 0.08084404805401765, LInf Loss: 2.9208088928461073
Epoch 323/400, Train Loss: 0.03624837403496106, Val Loss: 0.03327586370209853, L2 Loss: 0.08184797905351472, LInf Loss: 2.9466169957319894
Epoch 324/400, Train Loss: 0.0362527100664253, Val Loss: 0.03336151691774527, L2 Loss: 0.08121683908302027, LInf Loss: 2.848105340798696
Epoch 325/400, Train Loss: 0.036256851476306716, Val Loss: 0.033244591727852824, L2 Loss: 0.08123594596350182, LInf Loss: 2.8969450396299363
Epoch 326/400, Train Loss: 0.03625276252316932, Val Loss: 0.03324076645697156, L2 Loss: 0.08132327065464726, LInf Loss: 2.9260496191183725
Epoch 327/400, Train Loss: 0.03625686521797131, Val Loss: 0.03338253501802683, L2 Loss: 0.08207643363340494, LInf Loss: 2.924573693275452
Epoch 328/400, Train Loss: 0.03624811104964465, Val Loss: 0.0331512619368732, L2 Loss: 0.08105575091218298, LInf Loss: 2.9124912957350415
Epoch 329/400, Train Loss: 0.03625285387194405, Val Loss: 0.033276816370586555, L2 Loss: 0.0817650198889805, LInf Loss: 2.919688093264898
Epoch 330/400, Train Loss: 0.0362365605821833, Val Loss: 0.03313900200650096, L2 Loss: 0.08158032501280423, LInf Loss: 2.9614591179291407
Epoch 331/400, Train Loss: 0.03625984428760906, Val Loss: 0.03327830297872424, L2 Loss: 0.08172990210446666, LInf Loss: 2.9289335534969965
Epoch 332/400, Train Loss: 0.03625948035779099, Val Loss: 0.0333173703836898, L2 Loss: 0.0815201683318156, LInf Loss: 2.932952992717425
Epoch 333/400, Train Loss: 0.03625480952983101, Val Loss: 0.03316052507609129, L2 Loss: 0.08048831675928245, LInf Loss: 2.8452175921201706
Epoch 334/400, Train Loss: 0.03625457057263702, Val Loss: 0.0332769199522833, L2 Loss: 0.08078248157737618, LInf Loss: 2.8529805678129194
Epoch 335/400, Train Loss: 0.03625504803843796, Val Loss: 0.03324796276167035, L2 Loss: 0.0816721245951693, LInf Loss: 2.9734233222405115
Epoch 336/400, Train Loss: 0.03626857081117729, Val Loss: 0.03337259939561288, L2 Loss: 0.08232527462237034, LInf Loss: 2.970233186086019
Epoch 337/400, Train Loss: 0.03624722888227552, Val Loss: 0.03344237083569169, L2 Loss: 0.08196135613627467, LInf Loss: 2.9258741303284963
Epoch 338/400, Train Loss: 0.03627532444894314, Val Loss: 0.0331682338193059, L2 Loss: 0.08059548770533767, LInf Loss: 2.858309754530589
Epoch 339/400, Train Loss: 0.03623258908900122, Val Loss: 0.033492720648646356, L2 Loss: 0.08294632351172959, LInf Loss: 3.024636123975118
Epoch 340/400, Train Loss: 0.03627477463024358, Val Loss: 0.0332634141544501, L2 Loss: 0.08196903397970078, LInf Loss: 2.9604935467243196
Epoch 341/400, Train Loss: 0.03626073378448685, Val Loss: 0.033224672563374046, L2 Loss: 0.0814828308563332, LInf Loss: 2.927407206296921
Epoch 342/400, Train Loss: 0.03624306588278463, Val Loss: 0.03328189734990398, L2 Loss: 0.082271218719781, LInf Loss: 3.0237323915958405
Epoch 343/400, Train Loss: 0.03625724237101773, Val Loss: 0.033186918658514815, L2 Loss: 0.08145941558260585, LInf Loss: 2.9570512175559998
Epoch 344/400, Train Loss: 0.036245461469516155, Val Loss: 0.03333217368771633, L2 Loss: 0.08165717339562342, LInf Loss: 2.8468825338284174
Epoch 345/400, Train Loss: 0.0362459198369955, Val Loss: 0.033327418932070335, L2 Loss: 0.08182365380154664, LInf Loss: 2.921856411099434
Epoch 346/400, Train Loss: 0.036258993974576395, Val Loss: 0.03320192457487186, L2 Loss: 0.08146496655189828, LInf Loss: 2.921025449236234
Epoch 347/400, Train Loss: 0.03625401911325753, Val Loss: 0.03324361146738132, L2 Loss: 0.0810853180011269, LInf Loss: 2.8864699329932533
Epoch 348/400, Train Loss: 0.03626602137771746, Val Loss: 0.03319940527280172, L2 Loss: 0.08091853662479644, LInf Loss: 2.9248418045043945
Epoch 349/400, Train Loss: 0.03625223645319541, Val Loss: 0.033374621824671824, L2 Loss: 0.08262865401216372, LInf Loss: 2.9891290863355002
Epoch 350/400, Train Loss: 0.036234217571715514, Val Loss: 0.0335184071213007, L2 Loss: 0.08360614983147452, LInf Loss: 3.059419460693995
Epoch 351/400, Train Loss: 0.036246184528184434, Val Loss: 0.03327565001944701, L2 Loss: 0.08134106573215591, LInf Loss: 2.901968668103218
Epoch 352/400, Train Loss: 0.03624800183499853, Val Loss: 0.03339861360068123, L2 Loss: 0.08251136814622573, LInf Loss: 2.9949663933118185
Epoch 353/400, Train Loss: 0.036248800091755885, Val Loss: 0.03322891923909386, L2 Loss: 0.08190252561625201, LInf Loss: 2.9762438706556957
Epoch 354/400, Train Loss: 0.03622494853256891, Val Loss: 0.033216375236709915, L2 Loss: 0.08133103596487624, LInf Loss: 2.9205893250306447
Epoch 355/400, Train Loss: 0.03625217486328135, Val Loss: 0.033224905418852965, L2 Loss: 0.08157379819766727, LInf Loss: 2.9881553808848063
Epoch 356/400, Train Loss: 0.03624099879680822, Val Loss: 0.03330863290776809, L2 Loss: 0.08193686042979739, LInf Loss: 2.959648458957672
Epoch 357/400, Train Loss: 0.036242091786116364, Val Loss: 0.0331672910725077, L2 Loss: 0.08099813285872422, LInf Loss: 2.9197116726636887
Epoch 358/400, Train Loss: 0.03626086101556818, Val Loss: 0.03324588527902961, L2 Loss: 0.08152989240075276, LInf Loss: 2.9905764951308567
Epoch 359/400, Train Loss: 0.03625864365293334, Val Loss: 0.033227352891117334, L2 Loss: 0.08064292935087099, LInf Loss: 2.871976724465688
Epoch 360/400, Train Loss: 0.036257759983030456, Val Loss: 0.03318954930951198, L2 Loss: 0.08108606839910958, LInf Loss: 2.8935913789272307
Epoch 361/400, Train Loss: 0.03625788061258694, Val Loss: 0.03324597499022881, L2 Loss: 0.08207512474184477, LInf Loss: 3.0097746868928272
Epoch 362/400, Train Loss: 0.03623804085422307, Val Loss: 0.03331215164313714, L2 Loss: 0.0808926539162911, LInf Loss: 2.821791665951411
Epoch 363/400, Train Loss: 0.036250157894877094, Val Loss: 0.033325607795268296, L2 Loss: 0.0813529721413729, LInf Loss: 2.8828256738185885
Epoch 364/400, Train Loss: 0.03625084930875649, Val Loss: 0.03325986310839653, L2 Loss: 0.08186454832670502, LInf Loss: 2.9697128950556118
Epoch 365/400, Train Loss: 0.03626368244489034, Val Loss: 0.033176842785129945, L2 Loss: 0.08101778034128092, LInf Loss: 2.905029092828433
Epoch 366/400, Train Loss: 0.036229968005791306, Val Loss: 0.03336842790866892, L2 Loss: 0.08086226167821918, LInf Loss: 2.820911056001981
Epoch 367/400, Train Loss: 0.03627525309100747, Val Loss: 0.03315914538999398, L2 Loss: 0.08044230820070428, LInf Loss: 2.846832881172498
Epoch 368/400, Train Loss: 0.0362597293453291, Val Loss: 0.03324370215957363, L2 Loss: 0.08200292902061225, LInf Loss: 2.9755525410175325
Epoch 369/400, Train Loss: 0.03624408730926613, Val Loss: 0.03320772118245562, L2 Loss: 0.08128726277410478, LInf Loss: 2.9455380866924923
Epoch 370/400, Train Loss: 0.03624671035911888, Val Loss: 0.03317315350597103, L2 Loss: 0.08058840891619717, LInf Loss: 2.8653090804815293
Epoch 371/400, Train Loss: 0.03625731300096959, Val Loss: 0.03321432568753759, L2 Loss: 0.0799910848310238, LInf Loss: 2.725748840769132
Epoch 372/400, Train Loss: 0.03619411618759235, Val Loss: 0.03358544730891784, L2 Loss: 0.08264982861782003, LInf Loss: 2.9267447765668235
Epoch 373/400, Train Loss: 0.03626486331379662, Val Loss: 0.03330417335654298, L2 Loss: 0.0817491620207486, LInf Loss: 2.917841841777166
